snapshot_date,date,channel,direction,confidence,title,headline,economic_mechanism,expected_effects,id,lead_indicator,signal_type,snapshot_country,source,sources,time_horizon,who_should_care
2026-03-08,2026-03-08,Credit,tightening,medium,Credit Allocation Tightening,"Signing of Japanese ODA Loan Agreement with Bangladesh: Promoting food processing industry and disease prevention by improving food safety testing capacity, and accelerating economic growth through core infrastructure development ｜ News＆Publicat - jica.go.jp",Bank lending constraints reduce investment and working capital availability across the real economy.,"[""investment slowdown"", ""working capital shortages"", ""lower GDP growth""]",2026-03-08_credit_allocation_tightening_8011d2ba,credit_growth_slowdown,financial_conditions,root,jica.go.jp,"[""https://news.google.com/rss/articles/CBMiekFVX3lxTE1fazNtZ0ZadVNwVDZWaHR0NXpQTGV3VGFDVTFvLUJjZElRSlpLRWRaWlVJQUdQRmNfWmF2U1JHZGxYTnZSVWhhNkpBUHRaN2psdmF2dDlEVnowa09kMUs2SUtNNXFNcWY4Nm1qY0kxZ185QlJrN19ScVBB?oc=5""]",3–6 months,"[""commercial banks"", ""corporate borrowers"", ""investment desks""]"
2026-03-08,2026-03-08,Energy,tightening,low,Energy Supply Constraint,Load-shedding likely to increase to save energy - daily-sun.com,"Energy shortages restrict industrial operating hours, raise unit costs, and force firms to rely on expensive captive generation.","[""output loss"", ""production cost increase"", ""cost push inflation""]",2026-03-08_energy_supply_constraint_32e579f5,load_shedding_intensity,production_constraint,root,daily-sun.com,"[""https://news.google.com/rss/articles/CBMilgFBVV95cUxQYmxUSlBQSGZ0U1YzLVNzX0l6TlFsdXdFcUxubExFS3EtdEFoVzhjczlTQjctOFNSdkJyc1NaSmNHdm5IcnhuLUN1c2djTGNDQWp0SmljcmFtNHQ1QlJvd2JBcTV3WWFGazhCbnV4bVF3aG9WbUQ0cW9CMFpJZ1l1bEo5dXhYMlNhSHdMWGU4YXlHcWJmbnc?oc=5""]",immediate,"[""industrial producers"", ""manufacturers"", ""energy traders""]"
2026-03-08,2026-03-08,Energy,tightening,high,Energy Supply Constraint,Gas rationing begins as ME crisis squeezes supply - The Financial Express | First Financial Daily of Bangladesh,"Energy shortages restrict industrial operating hours, raise unit costs, and force firms to rely on expensive captive generation.","[""output loss"", ""production cost increase"", ""cost push inflation""]",2026-03-08_energy_supply_constraint_f82b2e7d,load_shedding_intensity,production_constraint,root,The Financial Express | First Financial Daily of Bangladesh,"[""https://news.google.com/rss/articles/CBMixwFBVV95cUxNS1lVd0JmaW9USV9vUmZUZ00yU1Q4WHJnRmwxNzhXMVFETTZySi1wMzFueE5QOGtydmhRN3g2YmJKOWpiZTF0aXk4eVloMkJoX2dxRWdCVG53ZnhrLXBZYy1UZ2tVdjFXZk1vMF9jVE1uLUpXZTA1d1RyMkNMeTdlNzRLQ2JBOVM0bXJ3NEd6NEZpcGNtcVFaNE1mU1lDNmNYNTk0SklmVHBvQ1JHZFY0RkNVZlJ3aksyOGpoeVhJVnRDR0hxSUJn0gHHAUFVX3lxTE1LWVV3QmZpb1RJX29SZlRnTTJTVDhYcmdGbDE3OFcxUURNNnJKLXAzMW54TlA4a3J2aFE3eDZiYko5amJlMXRpeTh5WWgyQmhfZ3FFZ0JUbndmeGstcFljLVRna1V2MVdmTW8wX2NUTW4tSldlMDV3VHIyQ0x5N2U3NEtDYkE5UzRtcnc0R3o0RmlwY21xUVo0TWZTWUM2Y1g1OTRKSWZUcG9DUkdkVjRGQ1VmUndqSzI4amh5WElWdENHSHFJQmc?oc=5""]",immediate,"[""industrial producers"", ""manufacturers"", ""energy traders""]"
2026-03-08,2026-03-08,Energy,tightening,medium,Energy Supply Constraint,"Bangladesh pays $30mn to Adani Power, averts threatened supply cut amid payment dispute - marketscreener.com","Energy shortages restrict industrial operating hours, raise unit costs, and force firms to rely on expensive captive generation.","[""output loss"", ""production cost increase"", ""cost push inflation""]",2026-03-08_energy_supply_constraint_953f8a7c,load_shedding_intensity,production_constraint,root,marketscreener.com,"[""https://news.google.com/rss/articles/CBMi1AFBVV95cUxQeEE5amFBVFZqZTVGQWdrQ21rYldraGdpU2hQX3JtMno4S3dBTU1wQXhGSGdlR2xrMXdoeUJkUldUUUNuZ292RUZtbWYtTXlwMVBjb3hBYmhrYjdLOXpscVNKSTl0SnliUWp2enF2M3VSWmtYdU1teE5wb3NtcWd0d2hJbEFsckVaQzl6cHdva3UzQVRwdjJMWVpIWkt1TFE4RHZzREZtQmM3ZGJSZGxCYVgtX1dfVTBfeGM2cVhNcllwNU16SFpmODMtS3B3ckJZTUxJNg?oc=5""]",immediate,"[""industrial producers"", ""manufacturers"", ""energy traders""]"
2026-03-08,2026-03-08,Energy,tightening,low,Energy Supply Constraint,Load-shedding likely to increase as government rations energy - en.bd-pratidin.com,"Energy shortages restrict industrial operating hours, raise unit costs, and force firms to rely on expensive captive generation.","[""output loss"", ""production cost increase"", ""cost push inflation""]",2026-03-08_energy_supply_constraint_f4720603,load_shedding_intensity,production_constraint,root,en.bd-pratidin.com,"[""https://news.google.com/rss/articles/CBMiYEFVX3lxTE5WeUdqeVRIUkc2NGJtUUNST19vc3R5U1FfbHpSTUdVVU0yVFI0eExUWHJzeUh1OU5PbFkxU2JtZVYtWUpuZERfZThCQVBPSjdOMUZRVUl6ZFhRR3BwU3FwTQ?oc=5""]",immediate,"[""industrial producers"", ""manufacturers"", ""energy traders""]"
2026-03-08,2026-03-08,Energy,tightening,high,Energy Supply Constraint,Bangladesh to ramp up coal power as LNG imports face uncertainty over Mideast crisis - The Business Standard,"Energy shortages restrict industrial operating hours, raise unit costs, and force firms to rely on expensive captive generation.","[""output loss"", ""production cost increase"", ""cost push inflation""]",2026-03-08_energy_supply_constraint_d90122c7,load_shedding_intensity,production_constraint,root,The Business Standard,"[""https://news.google.com/rss/articles/CBMiuAFBVV95cUxPbEY3dUtGdG4tU2c0Y1FpbkVMMTFWVzMtSTg2SDZIWTZSTEtsQzMzRkZ5QWFYTldCOTlEUU1Oak9Md3Bod1o3ZUZ2NXZyRzZxaEJ5R0dzdHNES1VUY2wxS25ueHlMelVzYk9WUWZ0ZFFnSnlmTXZQSDlwVllYakdHSlI2ME1hNnVfWEVPaFBkV3Z1M3RpSGdab0ZYd3kxanIxNUpRT1p3UFJwQ0hNSC1HM1dBTnpIYVNG0gG-AUFVX3lxTFBkRzgzTURKX0hzTEpvSDlXZTlLOFVrTVo5S2Y5aHVYXzZfM1RVLWlIOEp5YWo0OW5YaExuV0h2SGZIdEQxQ2gzUTlEZ016NENTTTA5SG41M2tkY0FtX0d5MF9tT2Z4ZFFjWWlwY2d6STJwVENaLVd2WFhRa1pQeEpQckJFZWJ4dTViYXltaU9aMlA5Z0NmeDBOaWtqdWhCODNFZlhmcXdSR0dsZkpIeTczeFdFZTZ3a0t2REJFUEE?oc=5""]",immediate,"[""industrial producers"", ""manufacturers"", ""energy traders""]"
2026-03-08,2026-03-08,Energy,tightening,medium,Energy Supply Constraint,Bangladesh braces for energy bankruptcy and 1.2 million remittance ‘blackout’ - daily-sun.com,"Energy shortages restrict industrial operating hours, raise unit costs, and force firms to rely on expensive captive generation.","[""output loss"", ""production cost increase"", ""cost push inflation""]",2026-03-08_energy_supply_constraint_fa168580,load_shedding_intensity,production_constraint,root,daily-sun.com,"[""https://news.google.com/rss/articles/CBMiuwFBVV95cUxQOG11MU1XYk9lNjdOcmhhaWRYSEMxN1pQWEdiYmJoVjFNRWEtUjk4VkVhTVJndXNKTXhtWll5OTFBcHRNUDRmdmVZc3pYSzBkTnlSNlRhTE1wd2NvUHdMT3ppZDQtZDk4NGt5YjdJcjhZeFhUVUtBa1QwX0R2MEpENERIckR5ODJadlA0d1p0dTVSVktJNE1OSTZmNFlNVHZUZmM0TmhjVTR6Zkh5Qm1OMlBGNXpORXg0OU5J?oc=5""]",immediate,"[""industrial producers"", ""manufacturers"", ""energy traders""]"
2026-03-08,2026-03-08,Energy,tightening,high,Energy Supply Constraint,Load-shedding fears amid arrears and fuel crisis - Prothom Alo English,"Energy shortages restrict industrial operating hours, raise unit costs, and force firms to rely on expensive captive generation.","[""output loss"", ""production cost increase"", ""cost push inflation""]",2026-03-08_energy_supply_constraint_17a1eebe,load_shedding_intensity,production_constraint,root,Prothom Alo English,"[""https://news.google.com/rss/articles/CBMiW0FVX3lxTE1pQXRMQTBPbDVtOTBfaEpHS3BaWWVWQ3g2MVNSTkZqd0F4VHRKemRrdHlwVjI1OGJjenhFRUw5c0JQWjdla0gzdnBibHJIUF9HdlhPUDYtZFFwbjTSAWhBVV95cUxQUG9aX1dMOHROS3g2WGdNUnZ0U3k5bnpiMTdIWWNkUUhLSm9GT0FoUEs2emdsUDVWUGdVeEpPdTVlOGVWcFdiN0ZtODRkM29ZdXpIdVkyNHIteWIxQ2pwZ2NudUZ4RWI3Nw?oc=5""]",immediate,"[""industrial producers"", ""manufacturers"", ""energy traders""]"
2026-03-08,2026-03-08,Energy,tightening,medium,Energy Supply Constraint,How vulnerable is Bangladesh to Adani's power cut threat? - The Business Standard,"Energy shortages restrict industrial operating hours, raise unit costs, and force firms to rely on expensive captive generation.","[""output loss"", ""production cost increase"", ""cost push inflation""]",2026-03-08_energy_supply_constraint_bc7837fa,load_shedding_intensity,production_constraint,root,The Business Standard,"[""https://news.google.com/rss/articles/CBMioAFBVV95cUxOWHR5LXdMWUF4RkoxYk9HanBzYWRxcjBVdkVfQWxEczJQVzJ4bzFPZUp3YjFObjdBNXdIeW5JV2hXVTdXaEhZTDVxalBRaUxUZ0MxWW8zMU1ORFBDUUlySVNURXhHSDBERTdqbHZMdUN3eTVBZVVaSkU0cEg1WVJCSjlIeDJjVHFtNDVyVk9SUVQwM0FBdUdQZmlWektHOWdp0gGmAUFVX3lxTE56QlVzYi1uRF83LVgxZW9GcTh0YXIzLXVtd1J1VGlmTmo2QlhkY01KZEpnMENkbkxfOUdsMVkzSVU3akFYdmVWMTBYVDBzNVlvNGhxdzJPamR2TmhNRXlZTjdSMTh2VXcyejhjbThKejlPYkNYNDBVQkV6cnNNYW9LbWtKNjk2ejVVZV9lMWNhTlNTQnd1bi1JWktacmxmY0QyenozZlE?oc=5""]",immediate,"[""industrial producers"", ""manufacturers"", ""energy traders""]"
2026-03-08,2026-03-08,Energy,tightening,high,Energy Supply Constraint,"Severe energy crisis affects life, business in Bangladesh - New Age BD","Energy shortages restrict industrial operating hours, raise unit costs, and force firms to rely on expensive captive generation.","[""output loss"", ""production cost increase"", ""cost push inflation""]",2026-03-08_energy_supply_constraint_60fc5985,load_shedding_intensity,production_constraint,root,New Age BD,"[""https://news.google.com/rss/articles/CBMiowFBVV95cUxNU3Rab0ZyZzF1bm1YSGViMjNobzhwUnI5ZXVRR2VuQjZ1UnlUMWZ1UHl5dVFxWFAzeFphMGl6eDlsOW5ZbzIxclZobkQ1ODdpNXdoUXNFYU5YTmhZamJObkQ4YTR5azR6dHg2ZFlHOHZncmtHdWI4QTVscjFEeV9XX0ZWODB3aG9BVUxwbUhVNkp3TGgzM1N2cDFEX0VCUlpCV0Z3?oc=5""]",immediate,"[""industrial producers"", ""manufacturers"", ""energy traders""]"
2026-03-08,2026-03-08,Energy,tightening,medium,Energy Supply Constraint,Better to endure load shedding than take more loans: Power Minister - Views Bangladesh,"Energy shortages restrict industrial operating hours, raise unit costs, and force firms to rely on expensive captive generation.","[""output loss"", ""production cost increase"", ""cost push inflation""]",2026-03-08_energy_supply_constraint_b8d42453,load_shedding_intensity,production_constraint,root,Views Bangladesh,"[""https://news.google.com/rss/articles/CBMimwFBVV95cUxPVEYyVEZJaGxGSVdPdkszY1R0UGxFZmptQlZNSE12dEZ6aEEzekRyM0s0UVhnUFJnakRRd2xILUJxT3FLMW51VEtLMFY1NW5QZ2hqblRJV0d3Rjg3VUJEeFY4YXktVlh0MzNfaEhwUXppWUc3RnQ1ZHI2aHpCaWFRQ2drcW5PeVVsZHczZFZBb19yVnNKR2NHaVh6OA?oc=5""]",immediate,"[""industrial producers"", ""manufacturers"", ""energy traders""]"
2026-03-08,2026-03-08,Energy,tightening,high,Energy Supply Constraint,Power and energy crisis in Bangladesh - Centre for Policy Dialogue (CPD),"Energy shortages restrict industrial operating hours, raise unit costs, and force firms to rely on expensive captive generation.","[""output loss"", ""production cost increase"", ""cost push inflation""]",2026-03-08_energy_supply_constraint_4bbf29cf,load_shedding_intensity,production_constraint,root,Centre for Policy Dialogue (CPD),"[""https://news.google.com/rss/articles/CBMiaEFVX3lxTE1aZ0IzNGdXOGhYdmZzLXhhQ1NIZnA5ZHRHVzFITEFNSFhoQm53Z0UzV3VQR2hhTU9nMkxuWXhOcC1BVExHakZhZlJ1eDNOQ2Nwamx3UXRCLWQwTFBLZy1xZlNtUFRLVFNC?oc=5""]",immediate,"[""industrial producers"", ""manufacturers"", ""energy traders""]"
2026-03-08,2026-03-08,Energy,tightening,high,Energy Supply Constraint,Winter slump cuts power generation sharply - The Financial Express | First Financial Daily of Bangladesh,"Energy shortages restrict industrial operating hours, raise unit costs, and force firms to rely on expensive captive generation.","[""output loss"", ""production cost increase"", ""cost push inflation""]",2026-03-08_energy_supply_constraint_d6390e31,load_shedding_intensity,production_constraint,root,The Financial Express | First Financial Daily of Bangladesh,"[""https://news.google.com/rss/articles/CBMipwFBVV95cUxQa2FodWtuYldqZ1Z5UFAybEdtdXdIQ2JpN2hCV05vVElHREY2Z2MteVpmb2hWZ1MtcU5yYk5WUXZ1Sng3cHo1Y0J1dWt1U3hZS0M3NWNlMjRBdVdUaFVXcHpYTkt0a1dXZzU2dXl6M0h0YWNSdE5aUUF5eVpJV1RxNUZXRVZtdV9Ta2FtUzZ2UjhBRVZ5eTVXNWN2em04UXA0YmlxNGRGVdIBswFBVV95cUxORlQ5UjNlbXpuT0VnZzk5VzVIWEhYQ2c3S3Flbklyd2RTSDdvRnd6bTFhaUFidHlwQlRDUkotZEpoWGhXMzUwT0VYdm1RMmg5TGlZZzg5ZENNYzlyTm8wVTJWT2d0YlJ6NGZtbWJ3NFlucWhmdTd2TWlzaTc0SjIwemVPSVAxRnlvX0FyeDNiSS1GOWVzdU1kMDc4bHBYR2tlMnp5bUZVeElubExYOGpNRTI1Yw?oc=5""]",immediate,"[""industrial producers"", ""manufacturers"", ""energy traders""]"
2026-03-08,2026-03-08,Energy,tightening,medium,Energy Supply Constraint,Bangladesh suffers long power cuts amid worst heatwave in decades - Al Jazeera,"Energy shortages restrict industrial operating hours, raise unit costs, and force firms to rely on expensive captive generation.","[""output loss"", ""production cost increase"", ""cost push inflation""]",2026-03-08_energy_supply_constraint_69b5ea84,load_shedding_intensity,production_constraint,root,Al Jazeera,"[""https://news.google.com/rss/articles/CBMiqAFBVV95cUxOMmNPclNYSUdVblJDUnVpcF9xemlsS1dqMy1qY2JQLXd2Tk1rVUJzbkxuY2NtX1JmVHV5VlE5bi1BazVUdkhGTGkyYVB5QjNSZkhkYVZ1dHlINVdZamJxOVRBTkRVcmR3dTJreV9mVm41RlZzZzlWdDRNY3U5bWd4YzNjSjZLWnBtb1BzRTVURkZxOEQ3Zl9YekVOWVZ1M3l1TU9ZbGREZG_SAa4BQVVfeXFMT2V6NFFkbUlwQ2o2Z2RYTGg4VUdMd2R1bm9EZEdNSUgyU2ZHc1JkSTdrZnZMUkpHRzhkWXRNdjhqeTRvRDJmRENUZXFERlVFa0Z0UndqYWc3QWxtcjRNM1QtTm1vVmtvZUhUSkY1TjJSRHphSVpXSVpZTGI3MmRTNGFoUFdwbnIzTFVPdENaWDVOTWhkZFNiYmtiRlZINURoN2FmbXNKRld0Unc1dk5n?oc=5""]",immediate,"[""industrial producers"", ""manufacturers"", ""energy traders""]"
2026-03-08,2026-03-08,Energy,tightening,medium,Energy Supply Constraint,India's Adani Power cuts Bangladesh supply by over 60% on payment dispute - Reuters,"Energy shortages restrict industrial operating hours, raise unit costs, and force firms to rely on expensive captive generation.","[""output loss"", ""production cost increase"", ""cost push inflation""]",2026-03-08_energy_supply_constraint_c95e7bb5,load_shedding_intensity,production_constraint,root,Reuters,"[""https://news.google.com/rss/articles/CBMivAFBVV95cUxQM1lFcXdhOERvcjJZZnRQUHRrVnFYcXZpUDBpMm9sRE5rM05FQkNZbWJKWWFEUzB3Z3VsYTEyTE5JdDA0blR1WUFOWmJYQVFGYXNFRVdnVlBIX183N1pwd2VNRnU1RF9JcE9SMHZZX1ozRWJZTk91dm5RLURFWlFkNFBZYmpvVV9nQks0c1EtWS1YTVZLRUNTMExfZWpkZkFxMGZQeks1WFVoaHFZYks3LXBDZS1PUnV1ZHlwXw?oc=5""]",immediate,"[""industrial producers"", ""manufacturers"", ""energy traders""]"
2026-03-08,2026-03-08,Energy,tightening,medium,Energy Supply Constraint,Load-shedding back again - The Financial Express | First Financial Daily of Bangladesh,"Energy shortages restrict industrial operating hours, raise unit costs, and force firms to rely on expensive captive generation.","[""output loss"", ""production cost increase"", ""cost push inflation""]",2026-03-08_energy_supply_constraint_9df9ce13,load_shedding_intensity,production_constraint,root,The Financial Express | First Financial Daily of Bangladesh,"[""https://news.google.com/rss/articles/CBMickFVX3lxTFBuTkFTaDBjVGdXMVFoZERVa09xQnV1cDRPaV9WeWZac25OaV9Sb09JV085TENrVGhQck9yb0ZEU2gwWVRsbXpGeXFQVGpWRGRzLUdKSkpOcnI2SWNhTnJsdW5yOUtNWkNOTi1BSFUxZnBydw?oc=5""]",immediate,"[""industrial producers"", ""manufacturers"", ""energy traders""]"
2026-03-08,2026-03-08,Energy,tightening,low,Energy Supply Constraint,Barapukuria plant outage triggers severe power cuts in northern region - Dhaka Tribune,"Energy shortages restrict industrial operating hours, raise unit costs, and force firms to rely on expensive captive generation.","[""output loss"", ""production cost increase"", ""cost push inflation""]",2026-03-08_energy_supply_constraint_edfb1edd,load_shedding_intensity,production_constraint,root,Dhaka Tribune,"[""https://news.google.com/rss/articles/CBMinwFBVV95cUxQWWVXaTBnX3VaalFySllhQWRFOW9MTjVTajRBMUpfRXNZbV83VlBfSmVKWU50d0I3Vy1JZVNCcllta0ZBSTRzaU9sX3dsWkx6ZUxDZmw1U2xuVW5ESld3QldOb2hnTEd0NGE1enByUXY3WmJWeXZtbEQ0ckFOSFFJOXBaS09uMDEtbzhobFFWR1pXYXdOYlZwV3JyTDFFSEXSAaQBQVVfeXFMTnY4WEhETzZHNnI0TWtZemh1NmlwNU9jeDdsbzI1T3JFSUtyRDJSQnJhQ0lubW8zTW84ckNHVW0zckd2c191eEpabS12cHAtWFh5N05NOUd3X05wbWJRdVh6cmtBVWphSGFlVU1qb0g2VGRkclN4V05YMWFrNC1wcWRrbHZQaktnUUoxa1JZUzZpU0NONUJOMzduYk1vX2tPay1Ydlc?oc=5""]",immediate,"[""industrial producers"", ""manufacturers"", ""energy traders""]"
2026-03-08,2026-03-08,Energy,tightening,high,Energy Supply Constraint,BPDB warns of immediate load-shedding risk as power payment crisis deepens - The Business Standard,"Energy shortages restrict industrial operating hours, raise unit costs, and force firms to rely on expensive captive generation.","[""output loss"", ""production cost increase"", ""cost push inflation""]",2026-03-08_energy_supply_constraint_9e406da0,load_shedding_intensity,production_constraint,root,The Business Standard,"[""https://news.google.com/rss/articles/CBMiugFBVV95cUxQMFBNN3c1VU1jMGZpbUZYbWRlSlFXME5MTXpmQ2RWQ1lraVdLNDk5QjQxLWJrbjF2cjMwOFdTTEdNTHNHektMRFgzR2Vicnk4Tm5uX1NoRHRZVGNEZnQ3YmtFRFBBd0g1MXBQNHVYZzVLR201VE82RzJVTm93Y1djUV9VdnBBS01oNzd5R0V2aWdiSjVPSkROXzl4bFVMRmNnb092bGpHSlNlU2t2VEo1YmRyQmdsN09Hc2fSAb8BQVVfeXFMTnVZVkhZekhLNnRIR0E2RTF2Ti1QVDg3OEF5czNJV3RxWTdXdzdRUTd5dEZ2VmMyZVpIcVhFUEJBakVoc2NKS3NienhJZ1UxdlNTWkFVMFZ1bWhhMXZ4ckpZU2F2bjJOSTFJVk1LbmhUUHdnbEg0d19abkxuSDBfTVdDYi1OMnoyYjMwM0o4ZUpyWF9Cd1RObHVRaXJPcGZLWTAxc0FuYmhhS0EwMFZKWGMtblVjOXNJT3FrQ3FWMG8?oc=5""]",immediate,"[""industrial producers"", ""manufacturers"", ""energy traders""]"
2026-03-08,2026-03-08,Energy,tightening,high,Energy Supply Constraint,"Govt arms up to face summer power crisis, goes for equal load-shedding in cities, villages - The Business Standard","Energy shortages restrict industrial operating hours, raise unit costs, and force firms to rely on expensive captive generation.","[""output loss"", ""production cost increase"", ""cost push inflation""]",2026-03-08_energy_supply_constraint_99c054b1,load_shedding_intensity,production_constraint,root,The Business Standard,"[""https://news.google.com/rss/articles/CBMiuAFBVV95cUxQdS0ySVlPSFBldmRobDNndWlqa3VOR25uQmZSQUxuWWxpV0FqR21EcUxsNzhUMFNWbHYwbXh0MGRZRHQ1MHk0aFk5a2gtVkhsOUZ4Q3FJM0ZRUEwwTDRQUXVoandnN0F5LUFwLXRJRDVuaTF5bnRibDkzUEhsLXJldmt5c1hTMmxNdlZSdlAxSm15OXFaSFEtck5pUF8wNmlybVZvUklkbG5VcUNCRENKRzRiRXVVeXRQ0gG-AUFVX3lxTE9BU0xkNkxLWWpjWVJ0VURacTFDM3lOa2gtX19HbmF0dHIzdXdLcTU1U1JSanBYYXlvS1RTSldZY1VKTzlOd193dDdGdXRwUFV0Ry1fOHBoa283UFltV0drYjVUUS1EdVhST0VGeHRYZmZqOUM3aW90UlpNb1hoc1g2U1BNZnZLUHRHcVlfa1dDQnVPR3NQTTVfVkttT1dhUmpsT2g0UWRHekZYSDRDdUtzWkFYVlNTU2gyd0ZzbHc?oc=5""]",immediate,"[""industrial producers"", ""manufacturers"", ""energy traders""]"
2026-03-08,2026-03-08,Energy,tightening,medium,Energy Supply Constraint,Bangladesh fast tracks payment to Adani Power after supply cut - Reuters,"Energy shortages restrict industrial operating hours, raise unit costs, and force firms to rely on expensive captive generation.","[""output loss"", ""production cost increase"", ""cost push inflation""]",2026-03-08_energy_supply_constraint_f8ae82a6,load_shedding_intensity,production_constraint,root,Reuters,"[""https://news.google.com/rss/articles/CBMisAFBVV95cUxNd1VrRWt3UE5zWTE4ODF2SVB0dGFUcDFab1cxeVZVRnVHMVlUV3l0d0VjYnU5aWJmSDktaFlQVjVDb0V0WU9DendRZXVIZXByQzBTcjFRSHNfU1U4YWlhM2x4UnI4WVBBa1VRRDc0ZzBsN09Od3M3ZGt5MS13Y2pwMllEaThzMUJMWFgxYkhNZWZWM2RtQzRsbVlvVjI3cTJBS0VQRThXeEZ5eGlEcndWZQ?oc=5""]",immediate,"[""industrial producers"", ""manufacturers"", ""energy traders""]"
2026-03-08,2026-03-08,Energy,tightening,high,Energy Supply Constraint,"Power supply from Adani plant halted, load shedding may increase - Prothom Alo English","Energy shortages restrict industrial operating hours, raise unit costs, and force firms to rely on expensive captive generation.","[""output loss"", ""production cost increase"", ""cost push inflation""]",2026-03-08_energy_supply_constraint_acf7271e,load_shedding_intensity,production_constraint,root,Prothom Alo English,"[""https://news.google.com/rss/articles/CBMiW0FVX3lxTE9icENxM0JYZkFsOFpia1NpZ2JGYVdrWmJGUWRHUlhYRkNJeF8wYVBKYmR3bl93MGU1VU1EUmtSTHU4cW9ZVXBFR3ZKT3pSOExaQy1IX0NxQjFvS2PSAWhBVV95cUxPRXlTVWdBSFozODdiaENVUmZMem1RRllkY3B5RnhubHBNYUVEdkd4eTlMX1lzU3JETE1nV2lYby02UFp2bVJHYXl3M2lmZlQwX21haTg3ZlNNeHlRQmo1cmloMkFWQW9qTg?oc=5""]",immediate,"[""industrial producers"", ""manufacturers"", ""energy traders""]"
2026-03-08,2026-03-08,Energy,tightening,medium,Energy Supply Constraint,National grid failure triggers blackout across 21 southern districts - Prothom Alo English,"Energy shortages restrict industrial operating hours, raise unit costs, and force firms to rely on expensive captive generation.","[""output loss"", ""production cost increase"", ""cost push inflation""]",2026-03-08_energy_supply_constraint_a6e261d5,load_shedding_intensity,production_constraint,root,Prothom Alo English,"[""https://news.google.com/rss/articles/CBMiakFVX3lxTE1TRmpJZkpUeXlCNS1aamlEYVVPNFJ2Z1NTaGk0V1pIYS03YVJOd0FXWlRTV3pmYWpjUG9TUWtfWjY5aW5NVk5nQnB3TEZ3bW15THJFYmlaUU1yd0doRm1WTm1NVllaS1dkTnfSAXdBVV95cUxORUpWeXhONmdLcGl6SUJ6cGFScU1aa3FKaWw2X0Faa251ZjIyaExpSGc0dDNUOTFzUTNSTWZud0RDYkw1MDRkYWxwNDFJc0FhWk1UMExkdnBCYXd3c0ttM3Q2WVhxWkRDOGxZZE0tVmhzbXR0Mi1Icw?oc=5""]",immediate,"[""industrial producers"", ""manufacturers"", ""energy traders""]"
2026-03-08,2026-03-08,Energy,tightening,medium,Energy Supply Constraint,"Load shedding rises as power generation from Adani, Matarbari disrupted - The Business Standard","Energy shortages restrict industrial operating hours, raise unit costs, and force firms to rely on expensive captive generation.","[""output loss"", ""production cost increase"", ""cost push inflation""]",2026-03-08_energy_supply_constraint_db051199,load_shedding_intensity,production_constraint,root,The Business Standard,"[""https://news.google.com/rss/articles/CBMisgFBVV95cUxPdzJrSTVrZkVTR1gxcWNxX0pWWHVIYUlwZjFNX2dCaVRLWmd3OVNQYnA5cThZSHFQd1J3UkdoNlRyR04tbk9tWTl1STc0c05mQW1sXzVIckhBR1hGemxOcjdmTXhqR3p2eVhiM0EwY0lLeVo5b2wyWDQ5WTJyMGFuSnBSbmhrNjhwNDNFYXpWaXh3elJITkNNV1RDTVJaaHhtOXBicTlDOTlDTExiWkF2VEVn0gG3AUFVX3lxTE15emxobVRMZTJCWjh3R2E3ZlE1MTE4R1VGSHdxbFNLUjB1dW1Cb3dWWGFDbHROQXhCUGhMQTltUHpOMTZwNVhtRTdHaU11bUhfVUx4VHVBcWUtVnNSZFFFUnBoWXVLTXlPMTZlaXI2aEdSUTNzV0ViQWJOeTFRVWN6T0xUS2pJTFZZTmRLeUZMSTVsR29lSVNfR29BRUdsMGR4SVA1Z1R0cnFYZlMzckd1WG9BTHJsMA?oc=5""]",immediate,"[""industrial producers"", ""manufacturers"", ""energy traders""]"
